index,GDP_trend,debt,bank_rate,inflation
31,-2.93258157411866,63.26535709677565,5.0,-0.898203592814383
32,-0.573103256280305,58.58226585714323,4.0,-2.014098690835837
33,0.846540399916939,55.15756423601543,5.0,-0.20554984583760927
34,2.28261506499922,51.62124013098538,6.0,0.8238928939237837
35,1.3633538465541,49.916842525092655,5.0,0.4085801838610905
36,1.79410513869733,49.41726585969571,3.5,0.8138351983723311
37,-2.16375659846601,50.31903641157612,3.0,0.40363269424823045
38,-4.84058160327158,49.952407946956924,3.0,-1.9095477386934618
39,-2.08456084229311,46.82856278939423,2.0,-2.6639344262295026
40,-1.08554402277487,45.19603583579677,2.0,-1.368421052631561
41,0.959851617962925,43.312618597207695,4.0,-0.2134471718249813
42,-0.413770711991645,41.66857040501463,3.0,2.0320855614973254
43,2.06933577316856,39.223737086535095,4.0,1.7819706498951575
44,3.64762316778932,37.07415763767882,6.0,-1.0298661174047368
45,1.05634801138592,38.339154283381006,4.0,4.058272632674303
46,1.67296568174712,41.650791145309036,4.0,-0.30000000000001137
47,1.35200062750406,43.569435917136445,4.0,0.0
48,-1.22939612432819,44.45888767224644,4.0,1.1033099297893614
49,-1.54998377502426,44.4990916387699,3.0,-0.39682539682537765
50,-0.153286097811999,42.65150057227221,4.0,0.3984063745019881
51,0.670140269468966,40.42159585817404,6.0,-0.09920634920634086
52,0.839413686578005,38.12536032354495,7.0,1.5888778550148857
53,-4.68545548612304,39.52627140591365,2.5,1.2707722385141835
54,-3.78789312621901,38.954928243179104,4.5,0.19305019305019755
55,-3.03288739134259,36.37443517584864,4.5,2.1194605009633847
56,-1.62642466941367,34.08161362299268,4.0,0.28301886792451114
57,-2.0797295191679,32.227579557991724,5.0,2.822201317027279
58,0.479620586337325,30.729052888929573,5.0,0.6404391582799605
59,1.38581385889828,44.950521279092776,5.0,2.545454545454561
60,6.57773108311445,68.88921734004018,5.0,12.5
61,8.0240001275353,109.91148756047589,6.0,18.100000000000023
62,8.8145017876883,133.9205926497558,5.0,25.19999999999999
63,11.5060936692311,145.86868273419705,5.0,22.0
64,2.00435080002172,148.9462129340423,6.0,10.099999999999994
65,-5.05605400462645,133.16434043470957,7.0,15.399999999999977
66,-14.8637105433962,162.36654105919862,5.0,-8.600000000000009
67,-8.2798093739596,180.8865780989569,3.0,-14.0
68,-5.12930411325545,188.19345412502886,4.0,-5.999999999999986
69,-0.682314233791636,182.00414072958114,4.0,-0.700000000000017
70,2.22092403136731,175.46845514298982,5.0,0.29999999999999716
71,-2.07576404552565,182.04703025542508,5.0,-0.7999999999999972
72,4.54789403143784,171.88464442794086,4.5,-2.40000000000002
73,3.98413389650418,171.59203363459667,4.5,-0.29999999999999716
74,5.37501764939349,167.73339219104778,5.0,-0.9000000000000057
75,2.79905059555716,170.15754163003947,3.0,-2.799999999999997
76,-4.19898120160802,183.01934963342526,6.0,-4.300000000000011
77,-5.97775138239562,191.37668177604286,2.0,-2.6000000000000085
78,-5.32066764416292,192.36592800713638,2.0,-2.0999999999999943
79,-2.24768305002456,181.8220638993834,2.0,0.0
80,-1.88830207687669,173.29641141031445,2.0,0.6999999999999886
81,-0.563927426096633,164.13272097976574,2.0,0.6999999999999886
82,-0.753834338058467,156.97556339018956,2.0,3.40000000000002
83,-3.70870591212106,155.4687628190618,2.0,1.6000000000000227
84,-2.68705162334885,155.44925981879632,2.0,2.8000000000000114
85,4.74058040480063,157.58224763233574,2.0,16.80000000000001
86,10.7389985704278,162.1706808440444,2.0,10.800000000000026
87,10.465356124769,178.06284560000145,2.0,7.09999999999998
88,10.5286781004826,195.47569346317258,2.0,3.4000000000000057
89,4.34267720840111,222.08834991286284,2.0,2.6999999999999886
90,-2.01771098501932,245.1608346203384,2.0,2.799999999999997
91,-5.81969626606468,262.4227386484933,2.0,3.0999999999999943
92,-8.09923138886965,247.6492782823263,2.0,7.0
93,-5.74523900386267,219.68763491926433,2.0,7.700000000000003
94,-3.86661466535347,208.68346431175564,2.0,2.8000000000000114
95,-2.49509298229906,200.58939628482972,2.0,3.9184952978056344
96,-1.19048868265796,178.51288944030878,2.5,9.049773755656133
97,-1.74411136289212,165.05488926962371,4.0,10.650069156293227
98,1.00549834517274,156.4810980299355,3.5,3.6250000000000284
99,2.15101796953618,150.54253350529916,3.0,2.29191797346202
100,2.85007771652097,139.32716113059624,4.5,5.070754716981128
101,1.72230341193273,128.6136709101273,5.5,5.162738496071867
102,0.526387383488646,121.82950320297451,7.0,3.8420490928495212
103,-1.66705547227046,116.5785434078117,4.0,2.8776978417266292
104,-1.20882594961599,112.38667317152499,4.0,0.5994005994005818
105,1.92792081305412,106.47527638951992,5.0,0.7944389275074855
106,1.59385837581442,101.77954326837437,6.0,3.251231527093566
107,-0.281351266278306,100.61448900388098,4.5,4.198473282442777
108,-1.60280646699888,96.48563834897051,4.0,2.1062271062271094
109,0.838764239448863,89.04166788759633,7.0,3.228699551569491
110,0.354373307756006,84.31149406600552,6.0,4.257167680278016
111,-1.26372855879743,80.72635263678563,7.0,4.000000000000043
112,-2.13942792561603,80.62212423312883,8.0,2.243589743589723
113,0.454846678995402,74.30090156956057,7.0,3.9968652037617716
114,-0.402943002202427,67.03685439394549,8.0,5.199698568198926
115,-0.700861399295682,59.64527147864654,7.0,6.518624641833796
116,0.311735107191779,56.2587803320562,5.0,9.414929388029577
117,1.79793810760351,52.092667662328424,9.0,7.191149354640459
118,6.01793662002521,48.25880417837897,13.0,9.346330275229363
119,1.52843800688256,53.24335606709532,11.5,15.731515469323512
120,-1.96664459129163,53.76131690835596,11.25,22.70049841413679
121,-0.92410016835096,52.40871838557119,14.25,15.657311669128532
122,-0.320267591169454,49.153892660562015,7.0,14.942528735632223
123,1.39706661047949,46.69724324061204,12.5,7.472222222222271
124,2.92841603201328,43.63075528673386,17.0,11.37244766089421
125,-0.924873132252557,42.53853357635705,14.0,15.154328150382923
126,-3.62081430368395,42.50755601875977,14.5,11.809754131398677
127,-3.65379923390403,41.272521455771745,10.25,8.111031002162918
128,-1.961567919796,40.43823557279568,9.0,4.93497832610872
129,-2.54938342864772,41.02798410825186,9.75,4.25802351445823
130,-0.825241628177408,39.09110210618267,11.5,4.922279792746082
131,-0.777532564739758,37.48161735726849,11.0,3.3260711692084755
132,1.59773046619591,33.99555451805089,8.5,3.204947989879088
133,4.42881677260409,28.48140958367545,13.0,3.7591936801961623
134,4.43510597327225,25.00094343647145,15.0,5.237595169335734
135,2.79863689474506,22.820660782982575,14.0,6.972683048521901
136,-0.286859653714266,23.21854254352915,10.5,7.532649253731336
137,-2.14821319451434,26.73114374623152,7.0,4.261548471047533
138,-1.94827394603134,30.971263572177286,5.5,2.506500260010398
139,-0.893431454511528,34.927134770564855,6.25,1.9784902597402407
140,-1.2901437157673,37.48299758798823,6.5,2.6564520943189365
141,-1.59467316927468,38.290962033822375,6.0,2.4003084273058306
142,-1.45533394295984,38.77063018250955,7.25,1.824606271085031
143,-0.935111961734769,36.845562823112736,6.25,1.5573975192950371
144,-0.363951264239403,35.27205605142944,5.5,1.328710306726336
145,0.597950150176807,30.30911410604304,6.0,0.7964563930879791
146,0.33323706466728,29.333154853535014,4.0,1.2335119951847133
147,-0.145312639700989,30.50350828719859,4.0,1.2589129587852028
148,0.920567316372533,31.679368730627978,3.75,1.3615926630130986
149,1.00503600878809,34.60104193968153,4.75,1.343523040493281
150,2.26370793572563,35.970675417936185,4.5,2.056943763950116
151,2.98942046428223,36.56113720112885,5.0,2.3287124656742435
152,4.01525475495976,37.22671125946345,5.5,2.3228416234869513
153,2.34681958408806,47.051242382940856,2.0,3.60191553313976
154,-3.43101716017564,61.278389216161806,0.5,2.165320451101053
155,-2.49270978597433,71.81836624504989,0.5,3.298171575771704
156,-2.06557161270559,75.63223388692566,0.5,4.463693294069401
157,-2.01547560623911,80.02177853238481,0.5,2.8282420990937
158,-1.64165749784981,83.04384491967235,0.5,2.564798821532065
159,0.567586174921608,84.95566480839295,0.5,1.4610314088341738
